CONTROL,LIFE,0.014,0
CONTROL,STICK,0.014,0
CONTROL,STOP,0.014,0
CONTROLS,AIRPLANE,0.142,0
CONTROLS,DOMINATE,0.027,0
CONTROLS,CAR,0.02,0
CONTROLS,POWER,0.02,0
CONTROLS,DICTATOR,0.014,0
CONTROLS,EXPERIMENT,0.014,0
CONTROLS,MACHINE,0.014,0
CONTROLS,PANEL,0.014,0
CONTROLS,RULES,0.014,0
CONTROLS,TELEVISION,0.014,0
CONTROLS,TOWER,0.014,0
CONVENT,NUN,0.747,0.034
CONVENT,CHURCH,0.04,0
CONVENT,JAIL,0.013,0
CONVENT,MONASTERY,0.013,0.014
CONVERSATION,TALK,0.642,0.024
CONVERSATION,SPEAK,0.061,0
CONVERSATION,TELEPHONE,0.034,0.021
CONVERSATION,COMMUNICATION,0.02,0.02
CONVERSATION,SPEECH,0.02,0
CONVERSATION,GOSSIP,0.014,0
CONVERSATION,PIECE,0.014,0
CONVERSATION,RAP,0.014,0
CONVICT,JAIL,0.194,0.019
CONVICT,CRIMINAL,0.187,0
CONVICT,PRISON,0.122,0.02
CONVICT,PRISONER,0.072,0.054
CONVICT,ESCAPE,0.036,0
CONVICT,CRIME,0.029,0
CONVICT,KILLER,0.029,0
CONVICT,ARREST,0.022,0
CONVICT,GUILTY,0.022,0
CONVICT,TRIAL,0.022,0
CONVICT,APPEAL,0.014,0
CONVICT,CROOK,0.014,0
CONVICT,MURDERER,0.014,0
CONVICT,SENTENCE,0.014,0
CONVICT,THIEF,0.014,0
CONVICT,VILLAIN,0.014,0
CONVINCE,PERSUADE,0.251,0.158
CONVINCE,BELIEVE,0.077,0
CONVINCE,ARGUE,0.051,0
CONVINCE,TALK,0.051,0
CONVINCE,TELL,0.038,0
CONVINCE,LIE,0.032,0
CONVINCE,PROVE,0.026,0
CONVINCE,TRY,0.026,0
CONVINCE,AGREE,0.019,0
CONVINCE,EXPLAIN,0.019,0
CONVINCE,URGE,0.019,0.014
CONVINCE,CHANGE,0.013,0
CONVINCE,EASY,0.013,0
CONVINCE,PLEAD,0.013,0
CONVINCE,SURE,0.013,0
CONVINCE,TRUTH,0.013,0
CONVINCE,WIN,0.013,0
COOK,FOOD,0.26,0
COOK,EAT,0.181,0
COOK,BAKE,0.079,0.252
COOK,CLEAN,0.055,0
COOK,CHEF,0.047,0.622
COOK,BURN,0.039,0
COOK,RAW,0.031,0
COOK,HUNGRY,0.024,0
COOK,BOOK,0.016,0
COOK,FRY,0.016,0.128
COOK,HOT,0.016,0
COOK,KITCHEN,0.016,0.183
COOK,MEAL,0.016,0
COOK,PREPARE,0.016,0.053
COOK,RESTAURANT,0.016,0
COOKBOOK,RECIPE,0.304,0.019
COOKBOOK,FOOD,0.284,0
COOKBOOK,COOK,0.068,0
COOKBOOK,KITCHEN,0.041,0
COOKBOOK,COOKING,0.034,0
COOKBOOK,DINNER,0.027,0
COOKBOOK,CHEF,0.02,0
COOKBOOK,DICTIONARY,0.014,0
COOKBOOK,HUNGRY,0.014,0
COOKBOOK,MOM,0.014,0
COOKED,FOOD,0.266,0
COOKED,RAW,0.13,0.068
COOKED,BAKED,0.078,0
COOKED,DONE,0.065,0.014
COOKED,BURNT,0.045,0.039
COOKED,HOT,0.045,0
COOKED,EAT,0.032,0
COOKED,MEAT,0.032,0
COOKED,BEEF,0.019,0
COOKED,BOILED,0.019,0.048
COOKED,CHICKEN,0.019,0
COOKED,FRIED,0.019,0
COOKED,VEGETABLES,0.019,0
COOKED,EGG,0.013,0
COOKED,HAM,0.013,0
COOKED,MADE,0.013,0
COOKED,NOODLES,0.013,0
COOKED,READY,0.013,0
COOKED,UNCOOKED,0.013,0.059
COOKIE,CHOCOLATE,0.25,0
COOKIE,JAR,0.228,0.082
COOKIE,MONSTER,0.114,0
COOKIE,EAT,0.054,0
COOKIE,CRUMB,0.043,0.158
COOKIE,CAKE,0.033,0.016
COOKIE,MILK,0.033,0.036
COOKIE,DOUGH,0.027,0.06
COOKIE,SWEET,0.027,0
COOKIE,FOOD,0.022,0
COOKIE,SUGAR,0.022,0.016
COOKIE,FAT,0.016,0
COOKIE,GOOD,0.016,0
COOKIE,SHEET,0.016,0
COOKIE,BAKE,0.011,0.079
COOKIE,CANDY,0.011,0
COOKIE,HUNGER,0.011,0
COOKING,FOOD,0.31,0
COOKING,CLEANING,0.062,0
COOKING,UTENSIL,0.062,0.067
COOKING,EATING,0.055,0
COOKING,KITCHEN,0.048,0
COOKING,POT,0.028,0
COOKING,BAKE,0.021,0
COOKING,CLASS,0.021,0
COOKING,ITALIAN,0.021,0
COOKING,MOM,0.021,0
COOKING,SMELL,0.021,0
COOKING,BOOK,0.014,0
COOKING,CHEF,0.014,0
COOKING,GOOD,0.014,0
COOKING,HOT,0.014,0
COOKING,OIL,0.014,0
COOKING,PREPARE,0.014,0
COOKING,STOVE,0.014,0.012
COOKOUT,BARBECUE,0.422,0.06
COOKOUT,FOOD,0.143,0
COOKOUT,FUN,0.054,0
COOKOUT,HAMBURGER,0.054,0
COOKOUT,HOTDOGS,0.048,0
COOKOUT,GRILL,0.034,0.02
COOKOUT,FAMILY,0.02,0
COOKOUT,PICNIC,0.02,0
COOKOUT,STEAK,0.02,0
COOKOUT,PARTY,0.014,0
COOL,HOT,0.291,0
COOL,WARM,0.149,0.055
COOL,COLD,0.108,0
COOL,ICE,0.074,0.016
COOL,BREEZE,0.068,0.152
COOL,WATER,0.034,0.08
COOL,AIR,0.02,0
COOL,DRINK,0.02,0.022
COOL,HEAT,0.02,0.047
COOL,AWESOME,0.014,0.159
COOL,WINTER,0.014,0
COOLER,WINE,0.207,0
COOLER,ICE,0.158,0
COOLER,BEER,0.147,0
COOLER,CALIFORNIA,0.065,0
COOLER,WARMER,0.065,0.068
COOLER,DRINK,0.054,0
COOLER,HOTTER,0.054,0.014
COOLER,COLD,0.038,0
COOLER,CHEST,0.016,0
COOLER,PICNIC,0.016,0
COP,POLICE,0.534,0.22
COP,PIG,0.081,0
COP,OFFICER,0.054,0.081
COP,LAW,0.034,0
COP,CAR,0.027,0
COP,GUN,0.02,0
COP,PROTECTION,0.02,0
COP,ROBBER,0.02,0.042
COP,TICKET,0.02,0.02
COP,AUTHORITY,0.014,0.021
COP,BLUE,0.014,0
COP,CRIMINAL,0.014,0.013
COP,JAIL,0.014,0
COP,KILLER,0.014,0
COP,PATROL,0.014,0.167
COPIER,MACHINE,0.236,0
COPIER,XEROX,0.176,0.079
COPIER,PAPER,0.149,0
COPIER,PRINTER,0.061,0.039
COPIER,COPY,0.041,0
COPIER,DUPLICATE,0.034,0
COPIER,BROKEN,0.014,0
COPIER,PRINT,0.014,0
COPIER,SAME,0.014,0
COPPER,PENNY,0.211,0.074
COPPER,GOLD,0.095,0
COPPER,METAL,0.095,0
COPPER,POT,0.061,0
COPPER,SILVER,0.048,0
COPPER,WIRE,0.048,0.028
COPPER,LEAD,0.041,0.014
COPPER,BRONZE,0.034,0.054
COPPER,IRON,0.034,0
COPPER,NICKEL,0.034,0
COPPER,PAN,0.028,0
COPPER,PIPE,0.027,0
COPPER,TIN,0.027,0
COPPER,KETTLE,0.02,0
COPPER,MONEY,0.02,0
COPPER,STEEL,0.014,0
COPY,CHEAT,0.318,0
COPY,PAPER,0.083,0
COPY,XEROX,0.083,0.763
COPY,DUPLICATE,0.068,0.647
COPY,MACHINE,0.061,0
COPY,CAT,0.038,0
COPY,CARBON,0.03,0.373
COPY,PHOTO,0.03,0.02
COPY,PRINT,0.03,0
COPY,WRITE,0.023,0
COPY,ORIGINAL,0.015,0.121
COPY,PICTURE,0.015,0
CORAL,REEF,0.377,0.4
CORAL,OCEAN,0.144,0
CORAL,SEA,0.11,0
CORAL,ROCK,0.075,0
CORAL,BEACH,0.048,0
CORAL,FISH,0.041,0
CORAL,DIVE,0.021,0
CORAL,HORSE,0.021,0
CORAL,SHELL,0.021,0
CORAL,SNAKE,0.014,0
CORAL,SPRING,0.014,0
CORD,PHONE,0.24,0
CORD,TELEPHONE,0.18,0.014
CORD,ROPE,0.08,0
CORD,WIRE,0.067,0.035
CORD,ELECTRIC,0.053,0.027
CORD,EXTENSION,0.053,0.354
CORD,PLUG,0.053,0.069
CORD,LINE,0.033,0
CORD,ELECTRICITY,0.02,0
CORD,LESS,0.02,0
CORD,MUSIC,0.013,0
CORD,RIP,0.013,0
CORD,TELEVISION,0.013,0
CORE,APPLE,0.304,0.02
CORE,CENTER,0.243,0
CORE,MIDDLE,0.108,0
CORE,EARTH,0.068,0
CORE,CENTRAL,0.014,0
CORE,GROUP,0.014,0
CORE,HARD,0.014,0
CORE,HEART,0.014,0
CORE,PIT,0.014,0
CORE,ROOT,0.014,0
CORK,WINE,0.517,0
CORK,SCREW,0.172,0
CORK,BOTTLE,0.159,0.026
CORK,BOARD,0.033,0
CORK,CHAMPAGNE,0.026,0
CORK,STOPPER,0.02,0.145
CORK,FLOAT,0.013,0
CORN,COB,0.326,0.882
CORN,HUSK,0.123,0.64
CORN,YELLOW,0.065,0
CORN,FOOD,0.058,0
CORN,EAT,0.043,0
CORN,FIELD,0.043,0.056
CORN,BREAD,0.029,0
CORN,BUTTER,0.029,0
CORN,VEGETABLE,0.029,0.023
CORN,FLAKE,0.022,0.281
CORN,INDIAN,0.022,0
CORN,FOOT,0.014,0
CORNBEEF,CABBAGE,0.167,0.036
CORNBEEF,FOOD,0.16,0
CORNBEEF,SANDWICH,0.093,0
CORNBEEF,MEAT,0.067,0
CORNBEEF,BEEF,0.013,0
CORNBEEF,BREAD,0.013,0
CORNBEEF,BREAKFAST,0.013,0
CORNBEEF,GROSS,0.013,0
CORNBEEF,HAM,0.013,0
CORNER,STREET,0.143,0.045
CORNER,ROOM,0.129,0
CORNER,STORE,0.079,0
CORNER,EDGE,0.064,0.074
CORNER,SHARP,0.064,0
CORNER,BLOCK,0.043,0.02
CORNER,ANGLE,0.029,0.02
CORNER,TURN,0.029,0.028
CORNER,WALL,0.021,0
CORNER,AREA,0.014,0
CORNER,BAD,0.014,0
CORNER,CENTER,0.014,0
CORNER,CURVE,0.014,0.012
CORNER,END,0.014,0
CORNER,HOUSE,0.014,0
CORNER,LIGHT,0.014,0
CORNER,POCKET,0.014,0
CORNER,ROUND,0.014,0
CORNER,SPACE,0.014,0
CORNER,SQUARE,0.014,0
CORNER,STRAIGHT,0.014,0
CORNER,TABLE,0.014,0
CORPORAL,ARMY,0.27,0
CORPORAL,PUNISHMENT,0.25,0
CORPORAL,LIEUTENANT,0.053,0.021
CORPORAL,SERGEANT,0.046,0
CORPORAL,GENERAL,0.039,0
CORPORAL,BUSINESS,0.033,0
CORPORAL,MILITARY,0.033,0
CORPORAL,OFFICER,0.02,0
CORPORAL,SERVICE,0.02,0
CORPORAL,BODY,0.013,0
CORPORAL,CAPTAIN,0.013,0
CORPORAL,MAJOR,0.013,0
CORPORAL,MARINES,0.013,0
CORPORAL,PRIVATE,0.013,0
CORPORATION,BUSINESS,0.374,0.035
CORPORATION,COMPANY,0.218,0.083
CORPORATION,MONEY,0.054,0
CORPORATION,BUILDING,0.048,0
CORPORATION,BIG,0.041,0
CORPORATION,FIRM,0.02,0
CORPORATION,WORK,0.014,0
CORPSE,DEAD,0.537,0
CORPSE,BODY,0.19,0.014
CORPSE,DEATH,0.163,0
CORRECT,WRONG,0.554,0
CORRECT,RIGHT,0.236,0.122
CORRECT,INCORRECT,0.061,0.2
CORRECT,ANSWER,0.034,0.024
CORRECT,CHECK,0.014,0
CORRECT,GOOD,0.014,0
CORRECT,INTELLIGENT,0.014,0
CORRIDOR,HALL,0.401,0.103
CORRIDOR,HALLWAY,0.27,0.16
CORRIDOR,DOOR,0.079,0
CORRIDOR,ROOM,0.046,0
CORRIDOR,DARK,0.013,0
CORRUPT,BAD,0.154,0
CORRUPT,GOVERNMENT,0.101,0.024
CORRUPT,POLITICIAN,0.101,0.062
CORRUPT,EVIL,0.087,0
CORRUPT,POLITICS,0.027,0.034
CORRUPT,RUIN,0.027,0
CORRUPT,DESTROY,0.02,0
CORRUPT,ILLEGAL,0.02,0
CORRUPT,LAWYER,0.02,0
CORRUPT,CRIME,0.013,0
CORRUPT,CRIMINAL,0.013,0
CORRUPT,DISHONEST,0.013,0
CORRUPT,JAIL,0.013,0
CORRUPT,MEN,0.013,0
COSMETICS,MAKEUP,0.453,0.076
COSMETICS,LIPSTICK,0.162,0
COSMETICS,PRETTY,0.047,0
COSMETICS,BEAUTY,0.041,0
COSMETICS,FACE,0.02,0
COSMETICS,POWDER,0.02,0
COSMETICS,ANIMALS,0.014,0
COSMETICS,EXPENSIVE,0.014,0
COSMETICS,FEMALE,0.014,0
COSMETICS,GIRL,0.014,0
COSMETICS,LOOKS,0.014,0
COSMETICS,PAINT,0.014,0
COSMETICS,SURGERY,0.014,0
COST,MONEY,0.418,0
COST,PRICE,0.164,0.23
COST,EXPENSE,0.158,0.103
COST,PAY,0.055,0
COST,AMOUNT,0.024,0.027
COST,BUY,0.024,0
COST,SPEND,0.024,0
COST,CHEAP,0.018,0
COST,HIGH,0.018,0
COST,MUCH,0.018,0
COST,VALUE,0.018,0.034
COST,LIVE,0.012,0
COST,LOT,0.012,0
COSTUME,PARTY,0.17,0
COSTUME,HALLOWEEN,0.133,0.092
COSTUME,CLOTHES,0.109,0
COSTUME,DRESS,0.097,0
COSTUME,DISGUISE,0.048,0.061
COSTUME,MASK,0.048,0.048
COSTUME,OUTFIT,0.042,0.02
COSTUME,CLOWN,0.036,0
COSTUME,MAKEUP,0.036,0
COSTUME,PLAY,0.036,0
COSTUME,BALL,0.024,0
COSTUME,JEWELRY,0.024,0
COSTUME,PRETEND,0.012,0
COSTUME,SHOP,0.012,0
COSTUME,SUIT,0.012,0
COTTAGE,HOUSE,0.381,0
COTTAGE,CHEESE,0.206,0
COTTAGE,LAKE,0.063,0
COTTAGE,HOME,0.04,0
COTTAGE,WOODS,0.04,0
COTTAGE,COUNTRY,0.032,0
COTTAGE,HUT,0.032,0.03
COTTAGE,CABIN,0.016,0.02
COTTAGE,SMALL,0.016,0
COTTON,BALL,0.185,0
COTTON,SOFT,0.166,0.018
COTTON,SHIRT,0.106,0
COTTON,CLOTHES,0.053,0.013
COTTON,SWABS,0.053,0.523
COTTON,WOOL,0.04,0.065
COTTON,COOL,0.026,0
COTTON,FLUFFY,0.02,0.034
COTTON,GIN,0.02,0
COTTON,MOUTH,0.02,0
COTTON,POLYESTER,0.02,0.133
COTTON,COMFORTABLE,0.013,0
COTTON,IRON,0.013,0
COTTON,MATERIAL,0.013,0
COTTON,NYLON,0.013,0.02
COTTON,TOWEL,0.013,0
COUCH,CHAIR,0.288,0.109
COUCH,POTATO,0.203,0
COUCH,SOFA,0.189,0.507
COUCH,SIT,0.054,0
COUCH,TELEVISION,0.047,0
COUCH,SEAT,0.041,0
COUCH,RELAX,0.027,0
COUCH,COMFORT,0.02,0.07
COUCH,CUSHION,0.02,0.223
COUCH,LAY,0.02,0
COUCH,SLEEP,0.02,0
COUCH,BED,0.014,0
COUGAR,CAT,0.418,0
COUGAR,CAR,0.168,0
COUGAR,LION,0.087,0
COUGAR,TIGER,0.054,0
COUGAR,ANIMAL,0.038,0
COUGAR,PANTHER,0.022,0.025
COUGAR,DANGER,0.016,0
COUGAR,FAST,0.011,0
COUGAR,LEOPARD,0.011,0
COUGH,COLD,0.277,0
COUGH,SNEEZE,0.209,0.348
COUGH,SICK,0.162,0
COUGH,CHOKE,0.115,0.203
COUGH,THROAT,0.047,0.017
COUGH,DROP,0.02,0
COUGH,LAUGH,0.014,0
COUGH,MEDICINE,0.014,0.011
COUNSEL,HELP,0.256,0
COUNSEL,LAWYER,0.048,0
COUNSEL,TALK,0.048,0
COUNSEL,ADVISE,0.041,0.105
COUNSEL,ADVICE,0.027,0.077
COUNSEL,BOARD,0.027,0
COUNSEL,GROUP,0.027,0
COUNSEL,PEOPLE,0.027,0
COUNSEL,CITY,0.02,0
COUNSEL,COMMITTEE,0.02,0
COUNSEL,GOVERNMENT,0.02,0
COUNSEL,JUDGE,0.02,0
COUNSEL,ELDERS,0.014,0
COUNSEL,PEER,0.014,0
COUNSEL,THERAPY,0.014,0
COUNT,NUMBER,0.451,0
COUNT,DRACULA,0.113,0.041
COUNT,MONEY,0.092,0
COUNT,ONE,0.077,0
COUNT,TEN,0.042,0
COUNT,ADD,0.028,0
COUNT,DOWN,0.021,0
COUNTER,TOP,0.32,0
COUNTER,KITCHEN,0.137,0.02
COUNTER,TABLE,0.092,0
COUNTER,CLOCKWISE,0.046,0
COUNTER,SHELF,0.039,0.02
COUNTER,SINK,0.026,0
COUNTER,SPACE,0.026,0
COUNTER,NUMBER,0.02,0
COUNTER,STORE,0.02,0
COUNTER,ATTACK,0.013,0
COUNTER,BAR,0.013,0
COUNTER,CLERK,0.013,0.016
COUNTER,DESK,0.013,0
COUNTER,FLAT,0.013,0
COUNTER,HELP,0.013,0
COUNTRY,USA,0.182,0.194
COUNTRY,MUSIC,0.101,0
COUNTRY,AMERICA,0.081,0.112
COUNTRY,CITY,0.068,0.02
COUNTRY,STATE,0.034,0.166
COUNTRY,AIR,0.027,0
COUNTRY,HILL,0.027,0
COUNTRY,WOODS,0.027,0
COUNTRY,FARM,0.02,0.055
COUNTRY,FIELD,0.02,0
COUNTRY,FLAG,0.02,0.062
COUNTRY,HORSE,0.02,0
COUNTRY,LAND,0.02,0.041
COUNTRY,BEAUTIFUL,0.014,0
COUNTRY,BOY,0.014,0
COUNTRY,CLUB,0.014,0.014
COUNTRY,CONTINENT,0.014,0.128
COUNTRY,GREEN,0.014,0
COUNTRY,PLACE,0.014,0
COUNTY,CITY,0.195,0.01
COUNTY,STATE,0.156,0.014
COUNTY,LINE,0.058,0
COUNTY,COUNTRY,0.039,0
COUNTY,FAIR,0.039,0
COUNTY,JAIL,0.039,0
COUNTY,SHERIFF,0.032,0
COUNTY,TOWN,0.032,0
COUNTY,GOVERNMENT,0.019,0
COUNTY,PLACE,0.019,0
COUNTY,POLICE,0.019,0
COUNTY,AREA,0.013,0
COUPLE,TWO,0.288,0.068
COUPLE,MARRIAGE,0.152,0.024
COUPLE,LOVE,0.136,0
COUPLE,PAIR,0.083,0.047
COUPLE,TOGETHER,0.068,0.034
COUPLE,SINGLE,0.038,0.061
COUPLE,LOVERS,0.03,0.095
COUPLE,CUTE,0.023,0
COUPLE,DATE,0.023,0.014
COUPLE,HAPPY,0.023,0
COUPLE,GROUP,0.015,0
COUPLE,ROMANCE,0.015,0
COURAGE,BRAVE,0.24,0.233
COURAGE,STRENGTH,0.103,0
COURAGE,BRAVERY,0.082,0.238
COURAGE,STRONG,0.082,0
COURAGE,COWARD,0.048,0
COURAGE,LION,0.034,0
COURAGE,VALOR,0.034,0.041
COURAGE,BADGE,0.027,0.053
COURAGE,BOLD,0.027,0
COURAGE,DISCOURAGE,0.021,0
COURAGE,HERO,0.021,0
COURAGE,MAN,0.021,0
COURAGE,WEAK,0.021,0
COURAGE,FEAR,0.014,0.014
COURAGE,HONOR,0.014,0.014
COURAGE,SCARED,0.014,0
COURAGE,WAR,0.014,0
COURAGEOUS,BRAVE,0.478,0
COURAGEOUS,STRONG,0.087,0
COURAGEOUS,COWARD,0.072,0
COURAGEOUS,HERO,0.065,0
COURAGEOUS,LION,0.051,0
COURAGEOUS,COURAGE,0.022,0
COURAGEOUS,DARING,0.022,0
COURAGEOUS,WIMP,0.022,0
COURAGEOUS,SUPERMAN,0.014,0
COURSE,CLASS,0.196,0
COURSE,GOLF,0.095,0.061
COURSE,PATH,0.068,0
COURSE,STUDY,0.061,0
COURSE,PSYCHOLOGY,0.041,0
COURSE,HARD,0.034,0
COURSE,ROUGH,0.034,0
COURSE,MATH,0.027,0
COURSE,SCHOOL,0.027,0
COURSE,TRACK,0.027,0
COURSE,WAY,0.027,0
COURSE,COLLEGE,0.02,0
COURSE,DIRECTION,0.02,0
COURSE,OUTLINE,0.02,0
COURSE,ROAD,0.02,0
COURSE,ACTION,0.014,0
COURSE,MEAL,0.014,0
COURSE,TAKE,0.014,0
COURT,JUDGE,0.25,0.291
COURT,LAW,0.104,0.093
COURT,TENNIS,0.097,0.15
COURT,JUSTICE,0.09,0.158
COURT,BASKETBALL,0.035,0.079
COURT,LAWYER,0.035,0.155
COURT,DATE,0.028,0
COURT,KING,0.028,0
COURT,CASE,0.021,0.133
COURT,JAIL,0.021,0
COURT,JURY,0.021,0.25
COURT,YARD,0.021,0
COURT,DIVORCE,0.014,0.027
COURT,HOUSE,0.014,0
COURT,TROUBLE,0.014,0
COUSIN,RELATIVE,0.24,0.074
COUSIN,AUNT,0.187,0
COUSIN,FAMILY,0.147,0
COUSIN,UNCLE,0.12,0.014
COUSIN,FRIEND,0.06,0
COUSIN,BROTHER,0.04,0
COUSIN,NEPHEW,0.04,0.068
COUSIN,KIN,0.02,0.082
COUSIN,KID,0.013,0
COVER,LID,0.12,0.326
COVER,HIDE,0.107,0
COVER,BLANKET,0.093,0.197
COVER,SHEET,0.053,0.021
COVER,UP,0.047,0
COVER,GIRL,0.033,0
COVER,SHIELD,0.033,0.027
COVER,TOP,0.033,0.014
COVER,CLOSE,0.027,0
COVER,SLIP,0.027,0
COVER,BOOK,0.02,0
COVER,CHARGE,0.02,0
COVER,PROTECT,0.02,0.103
COVER,STORY,0.02,0
COVER,BED,0.013,0
COVER,CAR,0.013,0
COVER,CLOTH,0.013,0.012
COVER,CLOTHES,0.013,0.02
COVER,LETTER,0.013,0
COVER,OPEN,0.013,0
COVER,PAGE,0.013,0
COVER,SEAL,0.013,0
COVERED,DISH,0.081,0
COVERED,WAGON,0.074,0
COVERED,HIDDEN,0.047,0
COVERED,SHEETS,0.041,0
COVERED,SHELTER,0.027,0
COVERED,BED,0.02,0
COVERED,BRIDGE,0.02,0.016
COVERED,LID,0.02,0
COVERED,OPEN,0.02,0
COVERED,OVER,0.02,0
COVERED,CHOCOLATE,0.014,0
COVERED,FOOD,0.014,0
COVERED,ROOF,0.014,0
COVERED,SHIELD,0.014,0
COVERED,TENT,0.014,0
COVERED,TOP,0.014,0
COVERED,UNSEEN,0.014,0.014
COW,MILK,0.352,0.388
COW,CALF,0.194,0.697
COW,BULL,0.097,0.558
COW,HORSE,0.061,0.091
COW,MOO,0.061,0.96
COW,FARM,0.055,0.176
COW,PASTURE,0.042,0.469
COW,PIG,0.024,0.022
COW,ANIMAL,0.018,0
COW,FAT,0.012,0.033
COWARD,WIMP,0.157,0.023
COWARD,SCARED,0.143,0
COWARD,AFRAID,0.086,0
COWARD,CHICKEN,0.079,0
COWARD,YELLOW,0.079,0.027
COWARD,BULLY,0.064,0
COWARD,LION,0.064,0
COWARD,HERO,0.057,0
COWARD,BRAVE,0.043,0.062
COWARD,FEAR,0.014,0
COWARD,STUPID,0.014,0
COWARD,WEAK,0.014,0
COWBOY,HORSE,0.218,0
COWBOY,INDIAN,0.162,0.048
COWBOY,BOOTS,0.113,0.126
COWBOY,HAT,0.113,0
COWBOY,RANCH,0.099,0.024
COWBOY,COWGIRL,0.056,0.34
COWBOY,WEST,0.042,0.031
COWBOY,FOOTBALL,0.021,0
COWBOY,MOVIE,0.014,0
COWBOY,RODEO,0.014,0.154
COWGIRL,COWBOY,0.34,0.056
COWGIRL,HORSE,0.147,0
COWGIRL,BOOTS,0.087,0
COWGIRL,COUNTRY,0.033,0
COWGIRL,SEXY,0.027,0
COWGIRL,RIDE,0.02,0
COWGIRL,FARM,0.013,0
COWGIRL,RODEO,0.013,0
COYOTE,WOLF,0.237,0
COYOTE,DOG,0.23,0
COYOTE,DESERT,0.072,0
COYOTE,WILD,0.058,0
COYOTE,ANIMAL,0.029,0
COYOTE,FOX,0.022,0
COYOTE,MOON,0.014,0
COZY,COMFORTABLE,0.292,0.076
COZY,WARM,0.285,0.012
COZY,BED,0.038,0
COZY,COUCH,0.038,0
COZY,SNUGGLE,0.031,0.013
COZY,CUDDLE,0.023,0
COZY,FIRE,0.023,0
COZY,FIREPLACE,0.023,0.02
COZY,SAFE,0.023,0
COZY,NICE,0.015,0
COZY,QUIET,0.015,0
COZY,SOFT,0.015,0
CRAB,LOBSTER,0.128,0.141
CRAB,SEAFOOD,0.088,0.082
CRAB,MEAT,0.081,0
CRAB,FOOD,0.068,0
CRAB,LEGS,0.061,0
CRAB,SEA,0.054,0
CRAB,APPLE,0.047,0
CRAB,OCEAN,0.047,0
CRAB,PINCH,0.041,0
CRAB,CLAW,0.034,0.143
CRAB,FISH,0.034,0
CRAB,SHRIMP,0.02,0.034
CRAB,TREE,0.02,0
CRAB,ANIMAL,0.014,0
CRAB,BEACH,0.014,0
CRAB,CANCER,0.014,0
CRAB,CRAWL,0.014,0
CRAB,SALAD,0.014,0
CRAB,SNOW,0.014,0
CRAB,TRAP,0.014,0
CRACK,COCAINE,0.208,0.092
CRACK,BREAK,0.194,0.067
CRACK,DRUG,0.181,0.02
CRACK,HOLE,0.042,0
CRACK,SPLIT,0.035,0.052
CRACK,PAVEMENT,0.021,0
CRACK,SIDEWALK,0.021,0.136
CRACK,ADDICT,0.014,0
CRACK,CEILING,0.014,0
CRACK,DEATH,0.014,0
CRACK,DOPE,0.014,0.013
CRACK,EARTHQUAKE,0.014,0
CRACK,OPENING,0.014,0
CRACK,ROCK,0.014,0
CRACKER,CHEESE,0.141,0.17
CRACKER,JACK,0.12,0
CRACKER,SALTINE,0.106,0.836
CRACKER,SALT,0.085,0
CRACKER,BARREL,0.077,0
CRACKER,COOKIE,0.049,0
CRACKER,FOOD,0.049,0
CRACKER,SOUP,0.042,0.03
CRACKER,PARROT,0.028,0.021
CRACKER,EAT,0.021,0
CRACKER,BIRD,0.014,0
CRACKER,BOX,0.014,0
CRACKER,CRUNCHY,0.014,0
CRACKER,NUT,0.014,0.062
CRACKERS,CHEESE,0.295,0
CRACKERS,SOUP,0.096,0
CRACKERS,FOOD,0.068,0
CRACKERS,SALTINE,0.062,0
CRACKERS,PEANUTBUTTER,0.048,0.014
CRACKERS,SALT,0.048,0
CRACKERS,EAT,0.041,0
CRACKERS,DRY,0.034,0
CRACKERS,ANIMAL,0.021,0.011
CRACKERS,SNACK,0.014,0.014
CRACKERS,SODA,0.014,0
CRACKERS,WHITE,0.014,0
CRACKLE,POP,0.606,0.014
CRACKLE,SNAP,0.127,0.237
CRACKLE,CEREAL,0.054,0
CRACKLE,FIRE,0.041,0
CRACKLE,NOISE,0.02,0
CRACKLE,BRAKE,0.014,0
CRACKLE,SOUND,0.014,0
CRADLE,BABY,0.678,0
CRADLE,HOLD,0.062,0
CRADLE,CRIB,0.055,0
CRADLE,ROCK,0.048,0
CRADLE,CUDDLE,0.027,0.014
CRAFT,ART,0.317,0.02
CRAFT,BOAT,0.062,0
CRAFT,CHEESE,0.048,0
CRAFT,CREATE,0.041,0
CRAFT,MAKE,0.041,0
CRAFT,SHIP,0.034,0
CRAFT,SKILL,0.034,0.02
CRAFT,BUILD,0.028,0
CRAFT,POTTERY,0.028,0
CRAFT,TRADE,0.028,0
CRAFT,HOBBY,0.021,0.014
CRAFT,AIR,0.014,0
CRAFT,GLUE,0.014,0
CRAFT,MACARONI,0.014,0
CRAFT,PLANE,0.014,0
CRAFT,SEW,0.014,0
CRAFT,SHOP,0.014,0
CRAFT,SHOW,0.014,0
CRAFT,WOOD,0.014,0
CRAFTS,ART,0.562,0
CRAFTS,HOBBY,0.052,0
CRAFTS,GIFT,0.026,0
CRAFTS,WOOD,0.026,0
CRAFTS,TALENT,0.02,0
CRAFTS,CERAMICS,0.013,0.02
CRAFTS,CLAY,0.013,0
CRAFTS,CREATIVE,0.013,0
CRAFTS,GLUE,0.013,0
CRAFTS,MACARONI,0.013,0
CRAFTS,PAINT,0.013,0
CRAMP,LEG,0.265,0
